GMT MKT Interval, Coal Market, Coal Self, Diesel Fuel Oil Market, Diesel Fuel Oil Self, Hydro Market, Hydro Self, Natural Gas Market, Natural Gas Self, Nuclear Market, Nuclear Self, Solar Market, Solar Self, Waste Disposal Services Market, Waste Disposal Services Self, Wind Market, Wind Self, Waste Heat Market, Waste Heat Self, Other Market, Other Self, Load
2021-01-01T16:55:00Z,7426.20,4940.40,0.00,0.00,65.60,1170.00,4000.30,585.20,0.00,2036.00,0.00,167.70,0.00,10.60,0.00,11855.30,0.00,0.00,0.00,25.70,31162.470
2021-01-01T17:00:00Z,7467.10,4967.50,0.00,0.00,64.20,1169.30,3938.20,584.90,0.00,2035.90,0.00,167.00,0.00,10.70,0.00,11834.70,0.00,0.00,0.00,25.90,31070.914
2021-01-01T17:05:00Z,7485.00,4933.20,0.00,0.00,63.50,1165.00,3899.60,584.20,0.00,2035.80,0.00,165.50,0.00,10.70,0.00,11946.90,0.00,0.00,0.00,26.30,31125.598
2021-01-01T17:10:00Z,7496.30,4949.50,0.00,0.00,63.00,1167.90,3938.30,586.00,0.00,2036.00,0.00,150.60,0.00,10.60,0.00,11874.30,0.00,0.00,0.00,27.00,31172.479
2021-01-01T17:15:00Z,7526.00,4952.30,0.00,0.00,62.60,1168.60,3882.20,584.60,0.00,2035.30,0.00,165.00,0.00,10.80,0.00,11868.80,0.00,0.00,0.00,26.30,31176.407
2021-01-01T17:20:00Z,7571.90,4947.30,0.00,0.00,62.50,1168.00,3855.00,585.40,0.00,2035.60,0.00,164.80,0.00,10.80,0.00,11873.70,0.00,0.00,0.00,26.60,31180.807
2021-01-01T17:25:00Z,7626.90,4954.30,0.00,0.00,62.30,1169.60,3820.30,585.80,0.00,2034.10,0.00,167.90,0.00,10.80,0.00,11839.10,0.00,0.00,0.00,26.50,31148.574
2021-01-01T17:30:00Z,7656.10,4965.80,0.00,0.00,62.20,1167.40,3789.70,585.10,0.00,2034.70,0.00,164.90,0.00,10.80,0.00,11852.80,0.00,0.00,0.00,26.60,31136.224
2021-01-01T17:35:00Z,7656.00,4960.00,0.00,0.00,61.90,1168.70,3772.40,584.60,0.00,2035.90,0.00,157.90,0.00,10.80,0.00,11860.60,0.00,0.00,0.00,26.60,31123.883
2021-01-01T17:40:00Z,7694.30,4965.40,0.00,0.00,61.70,1167.60,3735.30,583.20,0.00,2035.90,0.00,150.10,0.00,10.80,0.00,11865.90,0.00,0.00,0.00,26.70,31125.568
2021-01-01T17:45:00Z,7751.40,4956.60,0.00,0.00,61.80,1167.90,3671.40,583.50,0.00,2032.80,0.00,147.50,0.00,10.70,0.00,11839.90,0.00,0.00,0.00,26.80,31105.967
2021-01-01T17:50:00Z,7768.60,4961.60,0.00,0.00,61.40,1169.00,3636.70,583.40,0.00,2036.80,0.00,146.20,0.00,10.70,0.00,11816.00,0.00,0.00,0.00,26.60,31099.870
2021-01-01T17:55:00Z,7808.60,4983.20,0.00,0.00,61.20,1170.30,3644.60,583.30,0.00,2036.30,0.00,143.80,0.00,10.90,0.00,11744.50,0.00,0.00,0.00,26.80,31092.621
2021-01-01T18:00:00Z,7836.50,5002.30,0.00,0.00,61.40,1172.30,3623.30,583.00,0.00,2039.40,0.00,142.20,0.00,10.80,0.00,11765.90,0.00,0.00,0.00,26.60,31051.434
2021-01-01T18:05:00Z,7852.80,4970.30,0.00,0.00,61.30,1171.90,3596.90,579.40,0.00,2039.50,0.00,141.50,0.00,10.60,0.00,11791.50,0.00,0.00,0.00,26.70,31030.625
2021-01-01T18:10:00Z,7822.00,4954.30,0.00,0.00,61.20,1170.20,3619.50,571.80,0.00,2040.00,0.00,140.10,0.00,10.80,0.00,11828.80,0.00,0.00,0.00,26.80,30981.871
2021-01-01T18:15:00Z,7830.80,4973.10,0.00,0.00,60.90,1167.80,3626.50,544.40,0.00,2035.80,0.00,137.90,0.00,10.70,0.00,11829.20,0.00,0.00,0.00,26.70,30988.049
2021-01-01T18:20:00Z,7788.70,4970.00,0.00,0.00,60.70,1166.90,3628.30,523.20,0.00,2040.30,0.00,138.40,0.00,10.70,0.00,11859.10,0.00,0.00,0.00,26.60,30945.211
2021-01-01T18:25:00Z,7806.40,4963.00,0.00,0.00,60.50,1167.10,3664.40,505.30,0.00,2032.80,0.00,136.70,0.00,10.90,0.00,11827.20,0.00,0.00,0.00,26.90,30904.509
2021-01-01T18:30:00Z,7750.70,4950.90,0.00,0.00,60.40,1167.00,3571.50,489.70,0.00,2033.30,0.00,133.20,0.00,10.70,0.00,11923.80,0.00,0.00,0.00,26.80,30827.387
2021-01-01T18:35:00Z,7655.10,4942.80,0.00,0.00,59.90,1165.30,3559.20,482.90,0.00,2035.80,0.00,129.50,0.00,10.70,0.00,11926.80,0.00,0.00,0.00,26.90,30763.037
2021-01-01T18:40:00Z,7561.00,4931.10,0.00,0.00,60.20,1162.80,3542.60,494.50,0.00,2035.90,0.00,128.20,0.00,10.60,0.00,11977.70,0.00,0.00,0.00,26.90,30738.142
2021-01-01T18:45:00Z,7508.00,4938.60,0.00,0.00,59.90,1162.40,3552.00,488.60,0.00,2035.40,0.00,125.60,0.00,10.60,0.00,11949.00,0.00,0.00,0.00,26.90,30651.203
2021-01-01T18:50:00Z,7489.80,4978.50,0.00,0.00,60.10,1161.40,3554.50,500.70,0.00,2036.10,0.00,130.80,0.00,10.80,0.00,11888.50,0.00,0.00,0.00,27.00,30587.379
2021-01-01T18:55:00Z,7393.60,4926.10,0.00,0.00,59.90,1161.40,3536.20,576.40,0.00,2036.30,0.00,142.40,0.00,10.80,0.00,11799.80,0.00,0.00,0.00,26.90,30552.734
2021-01-01T19:00:00Z,7243.40,4851.60,0.00,0.00,60.10,1163.30,3647.00,609.70,0.00,2036.10,0.00,128.70,0.00,10.80,0.00,11706.30,0.00,0.00,0.00,27.10,30533.164
2021-01-01T19:05:00Z,7276.00,4952.50,0.00,0.00,60.10,1162.70,3684.00,656.00,0.00,2036.10,0.00,140.50,0.00,10.70,0.00,11458.30,0.00,0.00,0.00,27.00,30552.833
2021-01-01T19:10:00Z,7281.90,4960.60,0.00,0.00,59.80,1163.00,3779.40,651.70,0.00,2036.10,0.00,150.70,0.00,10.80,0.00,11262.60,0.00,0.00,0.00,27.10,30491.844
2021-01-01T19:15:00Z,7385.50,5034.20,0.00,0.00,59.90,1161.30,3650.20,685.10,0.00,2036.10,0.00,159.40,0.00,10.80,0.00,11158.30,0.00,0.00,0.00,27.00,30441.910
2021-01-01T19:20:00Z,7441.80,5084.20,0.00,0.00,59.80,1161.20,3589.00,692.20,0.00,2036.00,0.00,162.60,0.00,10.80,0.00,11066.70,0.00,0.00,0.00,27.20,30398.222
2021-01-01T19:25:00Z,7503.00,5114.40,0.00,0.00,60.20,1164.30,3577.50,688.10,0.00,2036.30,0.00,145.00,0.00,11.00,0.00,10927.70,0.00,0.00,0.00,27.00,30361.891
2021-01-01T19:30:00Z,7504.60,5068.90,0.00,0.00,58.90,1162.70,3494.10,706.00,0.00,2037.80,0.00,147.20,0.00,10.70,0.00,10978.60,0.00,0.00,0.00,27.00,30302.694
2021-01-01T19:35:00Z,7455.00,5030.90,0.00,0.00,59.00,1161.10,3459.00,710.90,0.00,2036.10,0.00,131.60,0.00,10.90,0.00,11108.90,0.00,0.00,0.00,27.00,30295.051
2021-01-01T19:40:00Z,7434.30,5004.90,0.00,0.00,58.90,1160.40,3422.00,713.70,0.00,2036.20,0.00,131.60,0.00,10.90,0.00,11133.20,0.00,0.00,0.00,27.00,30268.703
2021-01-01T19:45:00Z,7430.10,4984.70,0.00,0.00,58.70,1162.90,3423.10,717.30,0.00,2037.00,0.00,125.70,0.00,10.90,0.00,11109.40,0.00,0.00,0.00,27.00,30238.971
2021-01-01T19:50:00Z,7436.50,4994.80,0.00,0.00,58.90,1159.90,3366.60,715.60,0.00,2036.90,0.00,132.20,0.00,10.70,0.00,11119.50,0.00,0.00,0.00,26.90,30222.889
2021-01-01T19:55:00Z,7351.00,4961.70,0.00,0.00,58.60,1159.70,3368.70,735.20,0.00,2036.90,0.00,139.90,0.00,10.80,0.00,11150.80,0.00,0.00,0.00,27.00,30186.334
2021-01-01T20:00:00Z,7279.70,4909.70,0.00,0.00,58.40,1156.20,3381.00,797.70,0.00,2036.60,0.00,147.70,0.00,10.70,0.00,11152.60,0.00,0.00,0.00,27.00,30117.210
2021-01-01T20:05:00Z,7271.40,4895.90,0.00,0.00,58.00,1151.50,3447.90,848.20,0.00,2036.10,0.00,130.30,0.00,10.50,0.00,11073.20,0.00,0.00,0.00,27.00,30034.723
2021-01-01T20:10:00Z,7177.70,4853.10,0.00,0.00,58.80,1155.10,3376.40,906.00,0.00,2036.30,0.00,127.50,0.00,10.80,0.00,11096.20,0.00,0.00,0.00,27.00,30046.279
2021-01-01T20:15:00Z,7109.80,4880.10,0.00,0.00,58.50,1154.20,3440.80,908.80,0.00,2036.50,0.00,117.40,0.00,10.80,0.00,11061.90,0.00,0.00,0.00,27.00,30050.471
2021-01-01T20:20:00Z,7118.40,4888.50,0.00,0.00,58.70,1154.80,3483.90,939.30,0.00,2040.40,0.00,130.80,0.00,11.00,0.00,10916.90,0.00,0.00,0.00,27.00,30002.749
2021-01-01T20:25:00Z,7134.00,4927.50,0.00,0.00,58.70,1152.40,3535.50,945.10,0.00,2037.60,0.00,115.40,0.00,10.90,0.00,10824.00,0.00,0.00,0.00,27.00,29974.758
2021-01-01T20:30:00Z,7159.00,4947.20,0.00,0.00,58.50,1154.40,3557.20,1015.00,0.00,2036.70,0.00,114.50,0.00,10.90,0.00,10652.20,0.00,0.00,0.00,26.90,29932.190
2021-01-01T20:35:00Z,7254.00,4994.30,0.00,0.00,58.20,1154.20,3663.60,1026.20,0.00,2037.10,0.00,114.30,0.00,10.80,0.00,10463.60,0.00,0.00,0.00,26.90,29906.782
2021-01-01T20:40:00Z,7288.10,5005.60,0.00,0.00,58.40,1155.10,3685.60,1025.10,0.00,2040.90,0.00,108.80,0.00,10.80,0.00,10365.10,0.00,0.00,0.00,27.00,29820.411
2021-01-01T20:45:00Z,7346.10,5028.00,0.00,0.00,57.90,1155.60,3643.10,1025.50,0.00,2041.00,0.00,127.40,0.00,10.90,0.00,10285.60,0.00,0.00,0.00,27.00,29857.008
2021-01-01T20:50:00Z,7394.20,5035.60,0.00,0.00,58.00,1152.50,3607.10,1078.00,0.00,2039.90,0.00,139.60,0.00,10.70,0.00,10143.00,0.00,0.00,0.00,27.00,29827.981
2021-01-01T20:55:00Z,7378.50,4997.60,0.00,0.00,58.20,1155.40,3600.40,1196.70,0.00,2038.90,0.00,120.40,0.00,10.80,0.00,9999.60,0.00,0.00,0.00,27.00,29860.439
2021-01-01T21:00:00Z,7293.90,4938.70,0.00,0.00,115.30,1097.60,3612.60,1157.40,0.00,2040.60,0.00,122.20,0.00,10.90,0.00,10004.90,0.00,0.00,0.00,27.00,29850.292
2021-01-01T21:05:00Z,7219.40,4955.00,0.00,0.00,115.30,1088.60,3688.70,1272.10,0.00,2040.80,0.00,110.60,0.00,10.90,0.00,9937.00,0.00,0.00,0.00,27.00,29845.170
2021-01-01T21:10:00Z,7202.60,4982.40,0.00,0.00,115.40,1088.00,3740.10,1327.90,0.00,2037.00,0.00,118.30,0.00,10.80,0.00,9840.30,0.00,0.00,0.00,27.00,29834.153
2021-01-01T21:15:00Z,7263.30,4997.20,0.00,0.00,115.30,1090.30,3763.50,1360.70,0.00,2041.00,0.00,123.30,0.00,10.70,0.00,9709.90,0.00,0.00,0.00,27.00,29807.279
2021-01-01T21:20:00Z,7307.70,5008.20,0.00,0.00,115.30,1087.90,3744.40,1417.40,0.00,2040.10,0.00,113.60,0.00,10.90,0.00,9632.70,0.00,0.00,0.00,27.00,29825.501
2021-01-01T21:25:00Z,7291.80,4987.50,0.00,0.00,115.10,1089.50,3776.00,1435.30,0.00,2038.40,0.00,108.60,0.00,10.90,0.00,9612.70,0.00,0.00,0.00,27.00,29830.184
2021-01-01T21:30:00Z,7366.10,5019.80,0.00,0.00,115.40,1087.30,3754.00,1464.50,0.00,2034.60,0.00,92.90,0.00,10.80,0.00,9506.60,0.00,0.00,0.00,27.00,29783.063
2021-01-01T21:35:00Z,7385.20,5034.90,0.00,0.00,115.00,1085.70,3791.00,1489.10,0.00,2038.70,0.00,91.30,0.00,10.80,0.00,9364.80,0.00,0.00,0.00,27.00,29816.049
2021-01-01T21:40:00Z,7343.50,5036.00,0.00,0.00,115.20,1084.70,3827.00,1521.50,0.00,2041.00,0.00,86.20,0.00,10.70,0.00,9281.00,0.00,0.00,0.00,27.00,29788.898
2021-01-01T21:45:00Z,7351.00,5046.40,0.00,0.00,115.00,1087.10,3860.70,1589.30,0.00,2040.20,0.00,83.20,0.00,10.80,0.00,9165.10,0.00,0.00,0.00,27.00,29796.743
2021-01-01T21:50:00Z,7373.10,5073.80,0.00,0.00,115.30,1088.00,3924.60,1675.90,0.00,2040.70,0.00,79.40,0.00,10.90,0.00,8973.00,0.00,0.00,0.00,27.00,29803.260
2021-01-01T21:55:00Z,7375.80,5088.80,0.00,0.00,114.90,1088.60,3929.90,1814.40,0.00,2043.20,0.00,75.80,0.00,11.00,0.00,8809.00,0.00,0.00,0.00,27.00,29824.497
2021-01-01T22:00:00Z,7390.50,5117.80,0.00,0.00,151.40,1049.20,5248.40,675.80,0.00,2041.30,0.00,72.10,0.00,10.80,0.00,8598.10,0.00,0.00,0.00,26.90,29867.471
2021-01-01T22:05:00Z,7418.40,5130.70,0.00,0.00,135.30,1047.30,5434.10,674.20,0.00,2041.10,0.00,65.10,0.00,10.80,0.00,8397.50,0.00,0.00,0.00,26.90,29906.688
2021-01-01T22:10:00Z,7420.90,5179.90,0.00,0.00,134.50,1044.20,5591.20,737.90,0.00,2039.20,0.00,60.90,0.00,10.80,0.00,8186.40,0.00,0.00,0.00,26.90,29954.454
2021-01-01T22:15:00Z,7498.10,5241.00,0.00,0.00,134.60,1043.50,5757.70,759.50,0.00,2041.00,0.00,55.00,0.00,10.90,0.00,8020.40,0.00,0.00,0.00,26.90,29966.560
2021-01-01T22:20:00Z,7592.80,5272.50,0.00,0.00,134.70,1043.50,5900.90,729.90,0.00,2040.90,0.00,52.40,0.00,10.70,0.00,7857.50,0.00,0.00,0.00,26.90,29979.280
2021-01-01T22:25:00Z,7691.10,5319.80,0.00,0.00,134.50,1038.80,6046.50,709.70,0.00,2036.60,0.00,48.40,0.00,10.80,0.00,7735.90,0.00,0.00,0.00,26.90,30109.175
2021-01-01T22:30:00Z,7741.70,5327.50,0.00,0.00,134.70,1039.60,6013.70,714.30,0.00,2037.50,0.00,45.50,0.00,10.80,0.00,7707.80,0.00,0.00,0.00,27.00,30080.843
2021-01-01T22:35:00Z,7824.60,5361.00,0.00,0.00,134.70,1039.60,6023.60,719.90,0.00,2041.10,0.00,43.60,0.00,10.80,0.00,7661.20,0.00,0.00,0.00,26.80,30161.786
2021-01-01T22:40:00Z,7902.90,5380.40,0.00,0.00,135.00,1039.50,6037.10,726.80,0.00,2036.20,0.00,41.40,0.00,10.90,0.00,7492.70,0.00,0.00,0.00,27.00,30276.733
2021-01-01T22:45:00Z,7956.30,5403.70,0.00,0.00,134.70,1040.10,6009.70,767.00,0.00,2036.50,0.00,39.20,0.00,11.00,0.00,7404.90,0.00,0.00,0.00,27.00,30388.684
2021-01-01T22:50:00Z,8040.80,5466.40,0.00,0.00,134.60,1068.30,6206.00,832.70,0.00,2034.90,0.00,37.80,0.00,10.80,0.00,7278.30,0.00,0.00,0.00,26.90,30507.905
2021-01-01T22:55:00Z,8115.30,5504.30,0.00,0.00,133.70,1072.70,6239.80,802.60,0.00,2036.50,0.00,29.70,0.00,11.00,0.00,7199.50,0.00,0.00,0.00,26.90,30553.164
2021-01-01T23:00:00Z,8059.80,5494.70,0.00,0.00,133.80,1069.30,6630.10,596.30,0.00,2036.70,0.00,27.40,0.00,10.90,0.00,7151.40,0.00,0.00,0.00,26.90,30690.357
2021-01-01T23:05:00Z,8110.30,5497.90,0.00,0.00,163.20,1062.60,6696.00,596.30,0.00,2039.10,0.00,21.90,0.00,10.80,0.00,7151.20,0.00,0.00,0.00,26.90,30803.857
2021-01-01T23:10:00Z,8148.70,5506.70,0.00,0.00,163.20,1066.70,6757.20,598.60,0.00,2039.50,0.00,18.60,0.00,10.90,0.00,7097.50,0.00,0.00,0.00,26.90,31084.888
2021-01-01T23:15:00Z,8193.10,5552.90,0.00,0.00,163.10,1061.80,6844.00,618.20,0.00,2036.10,0.00,17.40,0.00,10.70,0.00,7065.10,0.00,0.00,0.00,26.90,31246.641
2021-01-01T23:20:00Z,8223.90,5602.40,0.00,0.00,163.00,1062.30,6985.30,635.90,0.00,2036.80,0.00,14.40,0.00,10.90,0.00,7005.60,0.00,0.00,0.00,26.90,31419.001
2021-01-01T23:25:00Z,8292.10,5634.10,0.00,0.00,163.10,1061.20,7006.90,633.30,0.00,2036.70,0.00,10.10,0.00,10.80,0.00,7033.30,0.00,0.00,0.00,26.90,31549.529
2021-01-01T23:30:00Z,8293.60,5654.40,0.00,0.00,162.90,1064.00,7031.60,633.90,0.00,2036.70,0.00,8.60,0.00,10.80,0.00,7108.10,0.00,0.00,0.00,26.90,31700.897
2021-01-01T23:35:00Z,8270.30,5673.50,0.00,0.00,163.70,1064.60,7065.50,624.30,0.00,2034.70,0.00,6.90,0.00,10.70,0.00,7177.50,0.00,0.00,0.00,26.90,31777.230
2021-01-01T23:40:00Z,8288.70,5678.00,0.00,0.00,163.90,1064.30,7032.90,630.40,0.00,2039.90,0.00,5.20,0.00,10.90,0.00,7254.70,0.00,0.00,0.00,26.90,31875.422
2021-01-01T23:45:00Z,8251.60,5656.10,0.00,0.00,164.20,1065.10,6964.70,623.10,0.00,2040.00,0.00,3.00,0.00,10.60,0.00,7376.20,0.00,0.00,0.00,27.00,31933.166
2021-01-01T23:50:00Z,8269.30,5645.90,0.00,0.00,164.40,1069.00,6919.30,628.50,0.00,2036.00,0.00,2.70,0.00,10.70,0.00,7463.80,0.00,0.00,0.00,26.80,31993.674
2021-01-01T23:55:00Z,8311.70,5660.70,0.00,0.00,163.80,1069.50,7004.00,662.20,0.00,2037.10,0.00,1.80,0.00,10.80,0.00,7519.00,0.00,0.00,0.00,26.90,32017.972
2021-01-02T00:00:00Z,8357.90,5695.50,0.00,0.00,228.70,980.10,7166.90,713.40,0.00,2035.80,0.00,0.00,0.00,10.80,0.00,7497.30,0.00,0.00,0.00,26.90,32010.260
2021-01-02T00:05:00Z,8366.50,5713.10,0.00,0.00,233.20,981.40,7274.40,686.00,0.00,2036.80,0.00,0.00,0.00,11.00,0.00,7411.70,0.00,0.00,0.00,26.90,32031.457
2021-01-02T00:10:00Z,8395.20,5688.70,0.00,0.00,228.10,984.40,7328.60,699.60,0.00,2036.90,0.00,0.00,0.00,11.00,0.00,7401.00,0.00,0.00,0.00,26.90,32014.536
2021-01-02T00:15:00Z,8396.70,5680.30,0.00,0.00,228.00,978.50,7329.00,729.90,0.00,2037.30,0.00,0.00,0.00,10.90,0.00,7431.70,0.00,0.00,0.00,26.90,32053.486
2021-01-02T00:20:00Z,8401.80,5658.00,0.00,0.00,239.70,981.00,7316.30,686.10,0.00,2038.00,0.00,0.00,0.00,10.80,0.00,7406.60,0.00,0.00,0.00,27.00,32042.508
2021-01-02T00:25:00Z,8399.00,5581.80,0.00,0.00,240.00,982.00,7247.40,663.90,0.00,2039.90,0.00,0.00,0.00,10.80,0.00,7502.90,0.00,0.00,0.00,26.90,32037.697
2021-01-02T00:30:00Z,8359.50,5517.80,0.00,0.00,239.80,981.00,7192.90,700.20,0.00,2041.20,0.00,0.00,0.00,10.70,0.00,7615.10,0.00,0.00,0.00,26.90,31999.126
2021-01-02T00:35:00Z,8341.20,5569.50,0.00,0.00,239.70,980.60,7184.30,665.00,0.00,2040.90,0.00,0.00,0.00,10.70,0.00,7638.00,0.00,0.00,0.00,27.00,31982.453
2021-01-02T00:40:00Z,8311.50,5571.70,0.00,0.00,239.80,981.30,7192.10,691.00,0.00,2037.80,0.00,0.00,0.00,10.70,0.00,7608.40,0.00,0.00,0.00,26.90,31949.196
2021-01-02T00:45:00Z,8290.00,5551.60,0.00,0.00,239.50,981.60,7123.10,729.90,0.00,2036.30,0.00,0.00,0.00,10.90,0.00,7646.50,0.00,0.00,0.00,26.80,31912.903
2021-01-02T00:50:00Z,8309.80,5539.40,0.00,0.00,239.70,980.80,7110.60,752.20,0.00,2036.60,0.00,0.00,0.00,10.90,0.00,7614.70,0.00,0.00,0.00,26.80,31805.545
2021-01-02T00:55:00Z,8304.60,5546.80,0.00,0.00,239.50,981.90,7017.40,712.70,0.00,2037.20,0.00,0.00,0.00,10.80,0.00,7612.40,0.00,0.00,0.00,27.00,31863.640
2021-01-02T01:00:00Z,8266.20,5544.20,0.00,0.00,257.20,987.30,6998.60,685.70,0.00,2035.40,0.00,0.00,0.00,10.80,0.00,7561.90,0.00,0.00,0.00,27.00,31810.243
2021-01-02T01:05:00Z,8268.60,5478.20,0.00,0.00,257.20,987.90,7083.70,725.20,0.00,2036.10,0.00,0.00,0.00,10.80,0.00,7507.50,0.00,0.00,0.00,27.00,31811.444
2021-01-02T01:10:00Z,8261.00,5501.50,0.00,0.00,257.40,955.70,7185.70,763.90,0.00,2035.90,0.00,0.00,0.00,10.90,0.00,7460.50,0.00,0.00,0.00,27.00,31775.802
2021-01-02T01:15:00Z,8286.90,5531.10,0.00,0.00,256.90,948.20,7156.60,746.70,0.00,2042.70,0.00,0.00,0.00,10.70,0.00,7450.60,0.00,0.00,0.00,27.00,31740.529
2021-01-02T01:20:00Z,8303.90,5527.00,0.00,0.00,257.30,955.70,7150.50,725.10,0.00,2035.90,0.00,0.00,0.00,10.80,0.00,7447.30,0.00,0.00,0.00,26.90,31724.152
2021-01-02T01:25:00Z,8296.90,5528.90,0.00,0.00,257.30,950.30,7135.90,715.20,0.00,2037.00,0.00,0.00,0.00,10.70,0.00,7466.30,0.00,0.00,0.00,26.90,31693.881
2021-01-02T01:30:00Z,8293.50,5547.30,0.00,0.00,257.10,950.90,7149.60,697.00,0.00,2038.70,0.00,0.00,0.00,10.80,0.00,7436.50,0.00,0.00,0.00,26.90,31659.174
2021-01-02T01:35:00Z,8333.40,5545.50,0.00,0.00,256.70,948.40,7061.70,686.50,0.00,2036.50,0.00,0.00,0.00,10.80,0.00,7483.00,0.00,0.00,0.00,27.00,31641.995
2021-01-02T01:40:00Z,8317.70,5530.20,0.00,0.00,257.20,950.70,6939.90,675.00,0.00,2036.90,0.00,0.00,0.00,10.80,0.00,7493.20,0.00,0.00,0.00,26.80,31592.450
2021-01-02T01:45:00Z,8304.20,5541.60,0.00,0.00,257.00,946.60,6885.80,669.80,0.00,2037.70,0.00,0.00,0.00,10.60,0.00,7518.60,0.00,0.00,0.00,26.90,31623.139
2021-01-02T01:50:00Z,8311.70,5536.70,0.00,0.00,257.20,954.50,6779.30,673.30,0.00,2037.20,0.00,0.00,0.00,10.80,0.00,7565.10,0.00,0.00,0.00,26.70,31530.824
2021-01-02T01:55:00Z,8273.00,5505.50,0.00,0.00,257.00,951.40,6634.60,671.00,0.00,2036.80,0.00,0.00,0.00,10.70,0.00,7602.20,0.00,0.00,0.00,26.80,31497.285
2021-01-02T02:00:00Z,8213.20,5471.40,0.00,0.00,256.90,873.00,6500.10,757.80,0.00,2035.70,0.00,0.00,0.00,10.80,0.00,7605.70,0.00,0.00,0.00,26.80,31467.983
2021-01-02T02:05:00Z,8185.40,5464.80,0.00,0.00,256.90,851.60,6521.30,798.40,0.00,2038.30,0.00,0.00,0.00,10.80,0.00,7587.90,0.00,0.00,0.00,26.90,31442.107
2021-01-02T02:10:00Z,8178.30,5455.90,0.00,0.00,256.80,853.50,6614.50,803.90,0.00,2038.20,0.00,0.00,0.00,10.90,0.00,7533.40,0.00,0.00,0.00,26.80,31415.221
2021-01-02T02:15:00Z,8195.70,5462.40,0.00,0.00,257.00,851.30,6729.40,802.40,0.00,2038.60,0.00,0.00,0.00,11.00,0.00,7479.30,0.00,0.00,0.00,26.80,31384.449
2021-01-02T02:20:00Z,8211.80,5475.60,0.00,0.00,257.00,852.30,6837.00,796.40,0.00,2041.10,0.00,0.00,0.00,11.00,0.00,7378.60,0.00,0.00,0.00,26.90,31296.846
2021-01-02T02:25:00Z,8201.60,5489.90,0.00,0.00,256.70,850.30,6867.70,790.70,0.00,2036.30,0.00,0.00,0.00,10.80,0.00,7273.60,0.00,0.00,0.00,26.80,31247.308
2021-01-02T02:30:00Z,8200.20,5480.20,0.00,0.00,256.80,849.40,6850.70,799.30,0.00,2036.90,0.00,0.00,0.00,10.80,0.00,7235.50,0.00,0.00,0.00,26.90,31128.713
2021-01-02T02:35:00Z,8196.50,5492.30,0.00,0.00,256.70,849.70,6901.50,803.50,0.00,2037.00,0.00,0.00,0.00,10.70,0.00,7168.60,0.00,0.00,0.00,26.80,31187.976
2021-01-02T02:40:00Z,8194.40,5512.40,0.00,0.00,256.30,847.60,6970.40,803.60,0.00,2036.90,0.00,0.00,0.00,10.60,0.00,7027.80,0.00,0.00,0.00,26.80,31126.731
2021-01-02T02:45:00Z,8244.40,5545.30,0.00,0.00,256.60,852.10,7100.90,804.30,0.00,2036.40,0.00,0.00,0.00,10.80,0.00,6878.10,0.00,0.00,0.00,26.70,31145.411
2021-01-02T02:50:00Z,8239.30,5549.90,0.00,0.00,256.50,852.80,7091.50,804.90,0.00,2040.20,0.00,0.00,0.00,10.80,0.00,6785.60,0.00,0.00,0.00,26.70,31107.574
2021-01-02T02:55:00Z,8270.10,5564.80,0.00,0.00,256.30,846.60,7126.60,791.20,0.00,2035.00,0.00,0.00,0.00,10.60,0.00,6752.10,0.00,0.00,0.00,26.80,31018.400
2021-01-02T03:00:00Z,8339.10,5588.00,0.00,0.00,256.60,848.10,7055.50,788.00,0.00,2039.50,0.00,0.00,0.00,10.80,0.00,6712.10,0.00,0.00,0.00,26.70,30969.622
2021-01-02T03:05:00Z,8301.50,5568.40,0.00,0.00,270.20,852.00,7037.40,789.50,0.00,2041.40,0.00,0.00,0.00,11.00,0.00,6695.40,0.00,0.00,0.00,26.60,30904.223
2021-01-02T03:10:00Z,8288.70,5535.70,0.00,0.00,270.00,853.00,6984.30,791.60,0.00,2033.90,0.00,0.00,0.00,10.80,0.00,6646.60,0.00,0.00,0.00,26.70,30932.843
2021-01-02T03:15:00Z,8237.20,5502.70,0.00,0.00,270.00,849.10,6936.90,789.20,0.00,2034.90,0.00,0.00,0.00,11.10,0.00,6605.10,0.00,0.00,0.00,26.70,30876.061
2021-01-02T03:20:00Z,8230.30,5497.90,0.00,0.00,269.90,849.00,6949.20,790.80,0.00,2035.30,0.00,0.00,0.00,10.80,0.00,6578.40,0.00,0.00,0.00,26.60,30821.636
2021-01-02T03:25:00Z,8219.10,5501.70,0.00,0.00,269.90,848.30,7040.30,768.00,0.00,2035.80,0.00,0.00,0.00,10.90,0.00,6565.60,0.00,0.00,0.00,26.60,30665.627
2021-01-02T03:30:00Z,8232.80,5503.10,0.00,0.00,269.60,845.20,7019.20,747.20,0.00,2037.10,0.00,0.00,0.00,10.70,0.00,6574.00,0.00,0.00,0.00,26.60,30631.354
2021-01-02T03:35:00Z,8189.30,5490.90,0.00,0.00,269.70,845.80,6933.40,735.50,0.00,2041.30,0.00,0.00,0.00,10.90,0.00,6587.00,0.00,0.00,0.00,26.50,30546.710
2021-01-02T03:40:00Z,8169.80,5498.70,0.00,0.00,269.80,824.30,7014.80,689.30,0.00,2037.10,0.00,0.00,0.00,10.90,0.00,6545.50,0.00,0.00,0.00,26.50,30504.102
